NETWORTH
600260
619060
409500
410100
456580
419400
444800
760600
760600
759600
759600
760600
15040
16140
27040
69040
44140
400
400
400
400
400
27123500
27416500
27441500
27125500
27135500
10180
10260
10200
10160
10160
22170000
22185000
22224000
22125000
22188000
201400
202400
202500
202500
202300
18300
18550
18320
18530
18400
-3659
-4159
-3059
-2979
-2169
126900
125800
126420
126430
122820
3183300
3253600
3311900
3250800
3260400
94000
216900
241000
145900
166900
88600
88600
89700
89700
84600
104590
-1640
115660
30180
32100
53040
73370
53250
49120
63360
19221000
17873000
16930000
15766000
16751000
1099100
1099100
1100000
1099200
1098900
5800
5800
5800
5900
5900
11469200
3927420
3694870
11655530
3302900
188720
228440
194400
179150
166130
1166600
1167600
1164500
1165600
1165600
-48400
-48400
-49600
-50000
-49400
1241900
1238900
1279900
1266900
1263900
168530
162390
161390
164380
167500
880
70
2700
400
70
-45699
-45699
-45699
-45699
-45699
34806990
34808080
34807990
34807990
34806990
758100
759000
758100
758100
757100
11500
11600
11500
11500
11500
826800
835800
825800
830800
825800
752300
997300
1026300
983400
777600
830
800
800
830
800
1361000
1361000
1361000
1361000
1361000
34250
35250
34250
35250
33250
238000
237900
238000
238100
238000
52000
59800
58400
56800
54000
14060
14050
14060
14060
14050
154050
154050
154050
153950
154050
-700
-900
4500
-2200
-1700
13000
13000
12000
13000
13000
357400
357300
357300
357400
357400
2953100
2793100
3009100
2910100
3183100
9295000
9294000
9295000
9294000
9295000
63500
52450
61500
60500
66000
5564425
5512300
5577925
5630300
5693425
4064560
3998000
4093960
4030140
4027300
2288600
2200800
2384200
2296200
2447800
1471
1751
1101
1971
2151
528000
240100
477100
177900
301200
2600
1500
600
1500
4100
40800
40840
40790
40860
40560
1793000
1793000
1793000
1793000
1793000
727390
727470
727380
726380
728470
164720
191400
168300
168140
173310
790
790
780
790
780
408200
364000
406100
527100
369200
253000
252900
253300
254400
250300
390900
353030
409700
434400
501600
156500
155500
164500
156500
167500
415800
563900
554800
429800
514800
1041000
1039700
1046100
1043200
1047200
-3400
-3300
-3400
-3400
-3400
1770000
1765920
1768250
1774000
1771100
10600
10600
10600
10600
10600
360
350
350
350
360
312000
312000
312000
312000
312000
147800
150730
150590
146450
150850
3578400
3579400
3587400
3578300
3588400
1065800
1064250
1064000
1063500
1065250
40100
40200
40290
40190
40290
64400
65300
63300
64400
65400
-888040
-886210
-877110
-892800
-840890
2204490
2212200
2193740
2215700
2204530
7944500
6924620
8699400
8642560
8324600
40801
37801
30701
30301
33601
-8250
-5970
-10540
-11130
-11830
2198430
2200430
2199430
2202430
2200430
32660
27250
46240
78540
29050
58780700
41122700
52022000
45153800
42169700
29983000
30450000
31074000
31891000
29558000
799833000
747803000
846112000
776541000
751624000
825000
828000
827000
827000
827000
346000
356800
355000
408000
361000
282450
277770
254700
250550
238440
742170
722600
767500
750440
767200
-550
-1550
-1550
-550
-2550
486500
417800
364840
338840
386000
1100
4200
2000
250
480
131390
132080
132140
133620
134120
18010
18005
18010
17010
18010
162720
161610
161610
158710
160710
998200
998200
999200
998200
999200
22323100
21985100
18499000
19672000
28919100
4210600
6432500
4863600
6162600
4744500
1945900
1935900
1934900
1963900
1928900
249505
257510
250505
252510
250505
630850
625750
625750
624850
627850
25495700
25755700
25612700
25451700
25416700
0
0
0
0
0
1886500
1886500
1887500
1886500
1887500
114787501
116876701
113478001
143820301
128430601
-489
-1694
-2689
-4089
-3189
6075820
6073500
6076000
6073970
6075300
4265800
4210800
4059900
4071900
4060800
870
870
870
870
870
57920
58020
58020
57920
58020
345500
345500
345500
345500
345500
1567000
1566000
1565000
1567000
1566000
1338541
1136541
1234541
1336541
1338541
615840
616840
617840
616840
615840
2440810
2903410
2841210
2188610
2277410
3303000
3302000
3291000
3287000
3287400
712200
712690
712750
712250
712200
-2600
-2600
-2600
-2600
-2600
78450
78450
78450
78450
78450
23890000
23964000
23804000
23876000
23846000
79980
79800
80710
82470
79560
598630
549630
556630
594630
581630
276410
275595
298760
270115
270110
-189
-289
-189
-1289
-289
178120
179020
180170
180380
178780
163480
100500
83470
98750
103150
82900
73600
70800
79400
55500
-18060
-18060
-20060
-18960
-19160
320400
292300
338400
280900
307100
844200
843200
841300
855600
854700
37856000
36958000
43904000
36330000
35818000
54780
54650
54620
54615
54640
1273900
1217100
1274900
1215970
1230400
11719000
11718000
11719000
11719000
11719000
492990
495090
491690
482290
499990
-56500
-56500
-56500
-56500
-56500
22233600
22242300
22228100
22240600
22231000
290800
287900
288500
288400
287300
145750
142870
166560
148510
140870
19920
19910
19910
19910
19910
1826400
1826400
1825400
1826400
1826400
40950
60150
43350
46150
46750
61320
66390
56550
64440
56020
80400
78900
81000
77650
80400
738140
737700
738700
737900
737500
22770
21670
22670
21670
23770
123973000
122173000
121922000
121111000
122501000
78620
70400
78920
93980
83300
466600
466600
466400
466200
466200
-50
50
-950
50
-950
398000
397000
396000
397000
397000
116000
116000
116000
116000
116000
362850
429700
281850
173700
422700
422740
427030
428920
427830
420830
94600
93600
94600
94500
94600
48793000
48789000
48816000
48810000
48812000
8000
6650
5750
5150
4650
-820
3200
8030
6060
6270
6807600
6807600
6807600
6802600
6803600
4055500
3954500
3989500
3120500
4320500
-63010
-63010
-63010
-62920
-62950
39100
40100
39100
39100
40100
-20560
-20470
-20770
-20590
-20520
5440
5260
5430
5610
5950
2283500
2284500
2284500
2284500
2283500
382100
382100
382100
382000
382100
33078000
33079000
33079000
33079000
33079000
737000
740100
718900
742000
723100
31380
31175
42480
44275
39375
222900
227800
228900
229200
228500
45143000
45162000
45233000
45227000
45148000
51600
51600
51500
51500
52600
4250
4250
4350
4350
4350
10
5
5
5
10
126570
200680
120670
135670
158670
1477500
1476500
1476500
1476500
1477500
5220
7150
9030
9810
3930
4300
4300
4300
4300
4400
7600
13300
9400
13300
9700
1739900
1740000
1784300
1740200
1741100
-17800
-17800
-17800
-17800
-17800
81900
68000
72400
83600
80600
66850
66650
66750
66750
66750
464390
450690
456980
442740
463990
139300
138300
138300
137300
139300
160000
161000
161000
161000
161000
2134700
2139900
2135800
2139800
2135700
1500600
1500700
1499600
1499600
1499600
454200
453200
454200
454200
453200
1110910
956800
1075650
1100210
911560
-430
-2430
-12430
-14430
-430
442600
442600
442600
442600
442500
280200
279200
279200
278200
280200
53270
59180
51280
48270
52180
180100
269900
212900
328900
337900
238740
207630
215300
231400
237550
17850
18850
16450
20250
19450
183350
183160
181420
183350
181840
400
400
400
400
400
1700
700
1600
1200
4200
1633000
1633000
1633000
1633000
1633000
285300
286300
284700
287700
285700
526000
526700
525200
526300
525700
7880
7880
7880
7880
7880
7310
7310
6810
7910
7910
142000
142000
142000
142000
142000
-27700
-29100
-27500
-28100
-29180
2729100
2730100
2729100
2730100
2730100
3236000
3235000
3236000
3235000
3235000
820900
756900
734000
740000
733000
4905500
4905500
4905500
4905500
4905600
-3660
-3550
-3550
-3650
-3560
17011
17021
16921
16011
17021
-1680
-1680
-1680
-1680
-2680
133590
133590
133690
132590
133690
2014000
2233000
2158000
2158000
2013000
2306020
2296020
2314020
2310020
2306020
10493000
10501000
10480000
10488000
10494000
526700
518700
541700
516800
541800
75000
72000
68400
84000
72000
1400
1400
1400
1400
1400
500
500
500
500
500
1347300
1318800
1307300
1309300
1314300
8890
5890
7690
8890
7580
415400
400000
389100
416200
376800
5650500
5650500
5650500
5650500
5650500
1082920
848320
848320
844300
962910
156700
136300
154900
146300
149300
32861000
32861000
32861000
32860000
32861000
69500
70500
71500
70500
70500
1810000
1776500
1777000
1777000
1779000
605500
605500
606500
605500
605500
16500
12500
12500
14600
16700
48901000
48906000
48906000
48906000
48906000
250500
251500
251400
251500
250400
18765400
18765400
18765400
18765300
18765300
8334000
8335000
8333000
8334000
8334000
297180
296980
295480
293280
298670
221000
221000
221000
220000
220000
3020
5420
4050
5950
4480
22821
21820
21960
23820
23970
140330000
134428000
154236000
150636000
136129000
13270400
13270400
13270400
13270400
13270400
55000
71000
62000
61100
61100
259200
256000
259300
257800
256100
53420500
55753500
54678500
54445500
56031500
989230
982710
978340
975780
895180
-12200
-23210
-17200
-15630
-24760
5498500
5498500
5498500
5498500
5499500
125250
125240
125240
125240
125250
-7250
-7050
-7550
-5950
-5950
5813000
5813000
5813000
5813000
5813000
488800
463200
365700
471200
525600
1950200
1950100
1950300
1950300
1950100
4770
4680
4860
4860
4680
1710
1730
1710
1710
1710
1032300
1031300
1031300
1032300
1032300
3100
3100
3100
3100
3100
7561100
7561100
7561100
7560100
7561100
237900
236800
237400
233000
234800
641900
642000
641900
641900
641900
5400
5400
4400
5400
5400
216100
217300
217100
217200
217300
0
0
0
0
0
-6500
-6500
-6500
-6500
-6500
-50080
-49780
-48785
-48880
-49080
9958000
9959000
9958000
9959000
9958000
231345000
232412000
234723000
204655000
187004000
329630
329620
329630
329630
330620
219560
219520
220780
220120
221120
1900
1900
1900
1900
1900
648440
829500
487400
293900
311300
396600
396500
396600
396600
396600
551200
549080
551000
550900
550300
589580
541410
523400
542260
575700
457600
457900
457800
457400
458300
1644650
1546550
1568050
1628550
1556450
17381000
18811000
23527700
17960000
24352000
769730
771380
773140
771880
772090
420500
420400
420500
420500
420500
20090
16890
20180
17370
18190
6100
6200
6210
6210
6200
-57500
-58600
-66900
-58300
-72100
199680
199680
194670
199680
194680
12277000
12287200
12301100
12282600
12278100
19894000
19893000
19891000
19891000
19891000
18382500
18382500
18380500
18381500
18380500
272400
272500
271400
272500
273400
3053500
3051500
3052500
3051500
3052500
31700
31700
31700
31700
31600
368900
371600
372900
374400
370300
49780
43800
40600
46300
36400
82036280
98724640
86292150
90470570
89708820
-6850
-6850
-6850
-6850
-6850
2330
3330
3330
3130
2230
159250
147650
149350
153850
154750
32550
32550
32550
32550
32550
78072300
53381460
55515550
67813900
68020600
-34805
-34690
-34690
-34590
-35700
572981
319370
274280
451070
328510
172610
135570
151260
162330
122430
15170
9990
14480
13600
10170
82030
65020
83120
78230
69030
923500
936500
928500
926500
941500
-3360
-2470
-2480
-2440
-4420
105420
105420
105420
105430
105430
1520
2520
3130
1030
1730
83000
90000
85000
75000
81000
4701
4701
4701
4801
4801
889910
890410
891110
892205
891405
206360
203740
211970
202340
216630
10191400
10191400
10191500
10191400
10191500
13041500
13056900
13048000
13053900
13053900
5800
7170
8350
4340
7510
-40800
-60500
-27600
-20500
-57400
31925
34470
31560
29780
30865
6460
6460
6450
6460
6450
131943300
131874600
110249200
130844700
130860800
68870
600
12420
10590
17550
9000
9000
9200
9000
9000
311000
311000
311000
311000
311000
27000
23600
23800
26000
18800
2500
2500
2500
2700
2600
201500
177000
192500
209500
183500
-62410
-65810
-63700
-62700
-64900
260000
259000
259000
259000
259000
45388500
49072000
49107400
47163000
48681000
59311000
59484000
59632000
59298000
59213000
20700
19700
19700
18700
19700
181500
181400
181500
181400
181400
209920
211820
211160
211250
209340
-6700
-7700
-8700
-8700
-7700
29925000
32425000
29645000
30425000
29645000
74230
43930
67230
61030
55020
20810
21730
27720
24320
19240
2599100
2578500
2600200
2583500
2583500
86100
93600
89700
64300
80800
-800
200
-800
-800
-800
47700
47800
48800
47800
48800
369600
368500
367500
360400
360600
40724800
30154000
32049500
27555200
30641000
217100
225200
225200
212200
225100
4888900
4873800
4864900
4857900
4879900
35610
16560
18620
15570
33570
3028700
3027700
3029700
3028700
3027700
75455300
64514100
69344730
82112100
85903600
4401
4401
4401
4401
4401
272400
283200
457600
423200
379200
159350
153750
153150
154650
152550
-11500
-12400
-12500
-12500
-12500
5200
5200
5300
5200
5200
-1559
3511
3821
-359
14711
26500
25600
27400
25700
26800
9763000
9763000
9763000
9761000
9761000
-17900
-13400
-22100
-13100
-23100
210
205
205
205
205
26870000
26868000
26869000
26869000
26871000
283000
281970
283030
284050
284100
238200
240700
238500
239500
238300
264300
252390
244760
243970
274980
640
1660
1860
1960
1690
340302200
344157100
347745000
352568000
346660000
403800
248800
285800
228800
248800
224200
224200
224200
224200
224200
90049500
90050500
90050500
90050500
90050500
578600
578500
578500
578700
578600
1250100
1316000
1188880
1202000
1425200
470
470
480
480
470
50
50
50
50
40
899400
899400
898400
899400
899400
2554900
2553900
2554900
2553900
2555900
3000
3000
3000
3000
3000
1840
2030
1820
1980
1930
32494000
32484600
32495000
32490000
32485200
15218200
22076200
16162000
18585700
15201500
24830
30430
26430
19530
22730
145700
135600
191100
227200
288300
622600
629600
623600
1050600
621600
351700
361700
343700
344700
342700
28696000
28696000
28696000
28696000
28696000
60800
60800
60800
60800
60800
2604800
2605800
2606700
2602800
2604800
2873500
2873500
2872500
2873500
2872500
42700
41700
41700
41600
42700
1006220
987220
1006230
1003220
987230
327500
327500
327500
327500
326500
172351300
167625000
154154000
159237000
171873900
3600
3700
3700
3700
3700
470
370
470
470
270
6952000
3582000
3278000
3924000
3586000
9800
10800
10700
10800
9700
3584700
3585700
3586700
3585700
3584700
325906700
326022700
326001700
325841600
325898700
-5120
210
710
9710
9870
15036900
15036800
15036800
15036800
15036900
-22900
-27930
-27800
-24700
-25700
5970
5970
5970
5970
5970
1026430
1166820
1060850
841630
1121790
45390
45730
45770
50180
46340
22000
22000
22000
23000
21000
381200
384200
382200
382200
384200
1488200
1489200
1488200
1488200
1487200
12252000
12252000
12253000
12253000
12252000
25550
24340
24340
24340
24490
436700
426700
426700
438800
439500
302100
303000
303600
302800
304200
17441
32451
20451
21451
16441
612400
453300
685300
685500
575300
314000
318100
322600
325200
313600
19300
30200
18350
18350
18350
51691000
121153000
57162000
24452000
20843000
71038700
52167000
79166000
64342700
60021500
380850
379850
379750
380850
380850
182950
182950
182950
182950
182950
391300
391200
391300
391300
391300
855000
571000
591100
479000
662100
48640
48620
46670
50770
50680
6940
6240
6700
7060
6360
1103630
984030
978020
1589330
1322520
235200
346900
270900
304900
257700
284020
284020
284020
284020
284020
389700
365800
399800
381900
391800
739510
1748310
1781210
924610
1785510
299900
299900
299900
299900
299900
7133100
7467100
7902100
7277200
7371200
-3170
-3260
-3160
-3160
-3160
223330
153320
190330
43330
86320
-26200
-26100
-26200
-26200
-26200
1839400
1839400
1839400
1839300
1839300
2656200
2656200
2656100
2656200
2656100
71687000
70603000
70774000
69180000
70249000
-1950
4950
-2950
-4050
10050
-12000
-12000
-12000
-12000
-12000
-35270
-35760
-35460
-35770
-34360
1361250
1361250
1361150
1361250
1361150
25574000
25573800
25573900
25573800
25574000
8141400
8230400
7958400
8499400
10294400
2214140
2241160
2314180
2331290
2346060
51843010
51842010
51843010
51842010
51843010
143100
148100
148100
149100
148100
-33860
-34960
-34860
-34860
-34760
215210
188410
198210
192410
195110
465000
534200
631000
574000
398600
11450
11550
11450
11550
11550
51520
46650
40740
45190
40040
18431840
18431810
18432800
18431810
18431905
34000
49310
63260
40510
57510
134460
133470
132470
133460
133460
13980
18960
19920
13950
17890
500
500
500
500
500
5300
-6500
-5500
1000
9500
3188400
2531700
3132000
3236000
3940600
13251
13251
13251
13251
13351
202240
169340
186870
231740
278740
22837000
22838000
22837000
22836000
22836000
5179500
5180600
5180600
5179500
5180600
1196600
1378600
1209400
1298950
1284500
316000
317000
316000
317000
317000
3323800
3323800
3324900
3322800
3324900
7850
4550
7550
5250
5950
7500
7500
7500
7500
7500
135550
126440
127155
131420
129270
26000
26000
26000
26000
26000
14600
14700
14700
14700
14700
196560
197560
197660
197560
197560
135700
135700
135700
136700
135700
1323620
1342200
1332660
1327390
1327440
9560
11900
8800
11800
9350
583500
583500
583500
583500
583500
751600
746600
751600
748600
747600
164800
164600
164500
165100
165200
76000
76000
64110
70020
77000
607000
600660
607800
610660
610660
2869000
2869000
2869000
2868000
2973000
7196600
7192600
7168600
7236500
7222500
352020
352030
351020
351020
351020
966000
965000
965000
965000
965000
355450
354450
354450
354450
354350
2858000
2857900
2857900
2857900
2856900
6172300
6248210
6523110
6335770
6481970
2025500
2025000
4713400
2614200
3570300
8400
8400
8400
8400
8400
3266500
2201500
2332500
2299500
2896500
967301
967301
967301
967301
967301
87500
48500
55200
85800
79500
6198700
6210700
6215600
6217600
6215700
1603800
1604800
1603800
1605800
1600300
62256100
56157100
51399000
51453000
65895000
1470300
1471410
1471300
1471410
1470310
-1140
-1110
-1130
-1140
-1130
2590
3690
6190
3290
4390
4730
4610
9690
4490
4660
28320000
28320000
28320000
28320000
28320000
181310
181310
183210
183310
183310
9800
9870
10200
9900
9850
95380
95380
95380
95380
95380
5923000
6024000
6123000
5824000
6123000
32100
30000
25800
33200
32700
12544800
12544800
12544800
12544800
12544800
385700
360500
359400
384800
360400
-23770
-23880
-23780
-23880
-23880
744600
786100
784800
708500
862300
234100
236100
234100
235100
236100
46500
38270
21660
34400
27500
385990
385890
386080
385990
385890
22465100
20352300
23129200
20085400
16838760
1219499
1139599
1361999
1343499
1041499
87700
97800
110710
90090
89430
131400
128300
131300
125400
129300
224000
224000
224000
224000
224000
28200
28200
28200
28200
28200
234080
237050
237050
235350
242950
5700
5700
5700
5600
5800
-36190
-27490
-44480
-39350
-47500
79500
92500
77300
87900
96700
184290
184390
184390
184290
184290
1340
1200
1350
1390
1100
111620
116470
114030
124180
114330
1095800
1095800
1095800
1095800
1095800
1305
1305
1310
1310
1310
66318000
57230500
55944200
56239400
67125100
22230
22230
22230
22240
22240
-32280
-32280
-32190
-32580
-32390
136200
142900
141200
133200
134800
105894000
105894000
105894000
105895000
105894000
6207900
7282000
8541100
6066200
6368000
1971100
1978800
1982700
1971600
1978800
830
840
830
830
830
166200
165200
167200
167200
166200
21469000
21458000
21468000
21459000
21478000
430500
885300
1036400
434200
356200
22700
22700
22600
22700
22600
12000000
12000000
12000000
12000000
12000000
74750
74650
73750
74750
74750
428100
428200
428100
428100
427100
96600
98600
99700
98400
98100
798700
799700
648700
855700
855700
1764500
1425800
1683200
2279700
1829800
190140
188230
189330
189330
188230
2035500
2041900
1777900
2129250
2200700
64700
72800
55600
58200
85800
-18700
-17710
-17710
-18600
-18600
126818600
124046000
131417600
121377900
149975900
4916000
5936000
4557000
4283000
5486000
872100
872200
872200
872100
871100
3045200
3045200
3044200
3044200
3045200
268550
268150
269050
267820
269150
4475100
4475100
4475100
4475100
4476000
72000
72000
72000
72000
72000
96800
96800
96800
96800
96800
652610
651300
650600
653600
652500
11500
11100
18100
18200
16200
6095500
6095500
6095500
6095500
6094500
209366700
187292200
270155400
242753200
192599200
9566400
9869690
9608990
9523890
9587390
834400
1045400
928400
920400
889400
151860
87640
137110
92800
172860
1670400
1671500
1670500
1671500
1671400
114000
113000
114000
116000
115000
70000
71200
70100
71200
71200
16484800
19684800
10833800
11684800
16684800
1285100
1062310
1112830
1210740
979820
2922550
2922560
2922550
2921560
2923550
110804000
110804000
105274000
110805000
110285000
170900
175800
172400
172100
176000
1800
1800
1800
1800
1800
299820
299920
299720
299820
299820
14234890
14226790
13229070
14248850
14246910
5438130
5441630
5653130
5683130
5473130
103000
103900
101100
104000
100000
9602300
7171400
9567100
5928300
7073300
-76400
-76100
-75800
-77500
-76300
1100
210
910
250
890
2114100
2034100
1839100
1840100
1740100
14987000
14955000
5925000
6527000
9574000
216980
214980
215980
214980
214980
59271000
56162000
68331000
58432000
59022000
228900000
230588000
223992000
237069000
216558000
11960000
11959000
11960000
11959000
11960000
4000
4000
4000
4000
4000
0
0
0
0
0
82000
81900
81900
81900
81900
221800
221700
221700
221700
221700
3216000
3407000
3217000
3295000
3206000
23950
23900
24400
24300
24100
425500
517600
469700
493600
422900
89623000
89623000
89622000
89622000
89623000
62580
95310
89280
58170
61620
3583501
3583501
3583501
3583501
3583401
3367300
3837300
3460300
3334300
3632800
673800
673800
675000
672900
673000
369300
372700
376200
361700
367500
1886600
1886600
1887600
1887500
1886600
6810
6805
6810
6710
6710
212000
211000
212000
211000
211000
827500
879500
1010500
853300
860500
10060
10060
11060
10060
10060
1751600
1751600
1752600
1752600
1752600
502000
227900
670900
388000
152900
763700
758700
758800
757200
759000
-33600
-5600
-17600
-35600
-19600
180000
179000
177600
179000
184000
11500
12500
12500
12500
12500
1856600
1858600
1857600
1859600
1860600
200100
191000
190100
185600
204000
42485500
42485500
42485500
42486500
42486500
17781200
16709700
17630200
17071400
19348800
6431200
6432200
6431200
6431200
6432500
984380
984380
984380
984380
984380
70770
70370
70470
70570
70370
213200
213200
213200
213300
213200
6180100
6180100
6180100
6180100
6180100
22970
21170
22170
21070
22770
25900
32300
28500
31100
29300
649600
585100
472000
498500
571000
783300
791200
792200
817200
798200
-30065
-30170
-30175
-30075
-30065
17302900
17302900
17302900
17303000
17303000
15200
15830
16110
15700
16200
14591
15581
14581
14701
14581
-7700
-7700
-7700
-7700
-7700
13930
13040
13930
14530
12940
92150
91150
91150
92150
92150
149700
149810
144800
152870
154910
-149
-149
51
-49
-149
190700
214650
207300
193500
206500
13760
22180
28660
31050
30170
731000
731000
731000
731000
731000
74000
72200
72200
71800
70600
351850
350850
351850
350850
350850
217200
217200
217200
217300
217200
48000
41000
47000
38000
36000
43100
45100
46100
46100
47100
318140
318240
318140
318140
318240
22200
22200
22200
22200
22200
-37880
-37880
-37880
-37880
-37880
136750
123300
122530
129950
134950
134940200
141528000
130830500
96921100
145116500
3034000
2709000
1963000
2472000
2563000
854590
854590
854590
854590
854590
249420
234800
238840
239150
238070
148300
144100
145600
146600
146700
39102000
42295000
47677000
39997000
35143000
1077000
1077000
1077000
1077000
1077000
96584000
96737000
97110000
96347100
96021000
470000
536000
1045000
743000
507000
740650
729950
731860
718470
783450
3127000
3303000
3071000
3121000
3307000
1315200
1319400
1304300
1306000
1312100
136500
136500
136400
136400
136400
37355000
36659000
36274000
36682000
37232000
43889100
43788100
43890100
43790100
43890100
284000
284000
284000
284000
284000
-49550
-49550
-49550
-48550
-49550
579000
599000
578000
536000
638000
1234100
1503100
1209100
1356100
1170100
633200
620300
630400
620200
627300
4652800
4652800
4652800
4652800
4652800
2900
2700
3300
3300
3000
4210
4110
4210
4120
4110
62400
62500
62500
62500
62400
9904600
9905600
9905600
9905600
9904600
26070500
26071500
26069500
26071500
26070500
20800
20800
20700
20700
20600
358600
350800
341780
348500
347200
1257000
1256000
1257000
1255000
1255000
157800
163600
164300
148900
149400
4700
4700
4700
4700
4700
22100
13900
22900
11200
11700
417900
